kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp0_write_sysmem_sector_queries,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,l2_subp1_write_sysmem_sector_queries,5,5,5
__omp_offloading_2f_13046cf_main_l64,150,128,1,elapsed_cycles_sm,61899228,61899228,61899228
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_00,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_01,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_02,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_03,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_04,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_05,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_06,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,prof_trigger_07,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,warps_launched,512,512,512
__omp_offloading_2f_13046cf_main_l64,150,128,1,inst_issued0,117737966,117737966,117737966
__omp_offloading_2f_13046cf_main_l64,150,128,1,inst_issued1,9859805,9859805,9859805
__omp_offloading_2f_13046cf_main_l64,150,128,1,inst_executed,28574848,28574848,28574848
__omp_offloading_2f_13046cf_main_l64,150,128,1,thread_inst_executed,908257280,908257280,908257280
__omp_offloading_2f_13046cf_main_l64,150,128,1,not_predicated_off_thread_inst_executed,879943296,879943296,879943296
__omp_offloading_2f_13046cf_main_l64,150,128,1,active_cycles,61148808,61148808,61148808
__omp_offloading_2f_13046cf_main_l64,150,128,1,active_warps,391491216,391491216,391491216
__omp_offloading_2f_13046cf_main_l64,150,128,1,shared_atom,0,0,0
__omp_offloading_2f_13046cf_main_l64,150,128,1,sm_cta_launched,128,128,128
